"Date"	"amu"	"am_group"
2017-11-01	21.5664019300645	"ExtPenicillins"
2017-12-01	21.4060137874127	"ExtPenicillins"
2018-01-01	21.8628738218352	"ExtPenicillins"
2018-02-01	21.9578907330452	"ExtPenicillins"
2018-03-01	21.7786029384693	"ExtPenicillins"
2018-04-01	21.8974944399266	"ExtPenicillins"
2018-05-01	21.4939766182288	"ExtPenicillins"
2018-06-01	22.2396705646576	"ExtPenicillins"
2018-07-01	21.8393661810033	"ExtPenicillins"
2018-08-01	21.1525033106796	"ExtPenicillins"
2018-09-01	20.3659271094874	"ExtPenicillins"
2018-10-01	20.2445001973017	"ExtPenicillins"
2018-11-01	20.6084457603488	"ExtPenicillins"
2018-12-01	20.609938406733	"ExtPenicillins"
2019-01-01	21.0580850706765	"ExtPenicillins"
2019-02-01	20.9911163411074	"ExtPenicillins"
2019-03-01	21.0112453907089	"ExtPenicillins"
2019-04-01	20.5886917982607	"ExtPenicillins"
2019-05-01	20.5432658094035	"ExtPenicillins"
2019-06-01	20.1375096277183	"ExtPenicillins"
2019-07-01	19.9086765840573	"ExtPenicillins"
2019-08-01	19.5920272366946	"ExtPenicillins"
2019-09-01	19.8125227296776	"ExtPenicillins"
2019-10-01	19.8388811450082	"ExtPenicillins"
2019-11-01	20.5144099268701	"ExtPenicillins"
2019-12-01	20.7223103339463	"ExtPenicillins"
2020-01-01	21.2789059559148	"ExtPenicillins"
2020-02-01	20.7655449016456	"ExtPenicillins"
2020-03-01	21.0281820752859	"ExtPenicillins"
2020-04-01	21.4444474321189	"ExtPenicillins"
2020-05-01	22.4714160725441	"ExtPenicillins"
2020-06-01	23.0355491931621	"ExtPenicillins"
2020-07-01	23.1898910963247	"ExtPenicillins"
2020-08-01	23.5935174845833	"ExtPenicillins"
2020-09-01	24.0493250712658	"ExtPenicillins"
2020-10-01	24.1055624598053	"ExtPenicillins"
2020-11-01	23.383495530277	"ExtPenicillins"
2020-12-01	23.2960592235338	"ExtPenicillins"
2021-01-01	23.2494380852613	"ExtPenicillins"
2021-02-01	23.3028528806734	"ExtPenicillins"
2021-03-01	22.6863808347783	"ExtPenicillins"
2021-04-01	21.447107536185	"ExtPenicillins"
2021-05-01	20.8686287712419	"ExtPenicillins"
2021-06-01	20.8666684268185	"ExtPenicillins"
2021-07-01	21.3505198604978	"ExtPenicillins"
2021-08-01	21.8025751212847	"ExtPenicillins"
2021-09-01	21.7293890569219	"ExtPenicillins"
2021-10-01	22.2252587346187	"ExtPenicillins"
2021-11-01	21.722482220118	"ExtPenicillins"
2021-12-01	21.0193252705272	"ExtPenicillins"
2022-01-01	19.5585951905684	"ExtPenicillins"
2022-02-01	18.8980693571884	"ExtPenicillins"
2022-03-01	18.6222314763733	"ExtPenicillins"
2022-04-01	18.0281473605359	"ExtPenicillins"
2022-05-01	17.864432792131	"ExtPenicillins"
2022-06-01	17.7407925348146	"ExtPenicillins"
2022-07-01	17.9724976777048	"ExtPenicillins"
2022-08-01	17.5476211939164	"ExtPenicillins"
2022-09-01	16.8914933657715	"ExtPenicillins"
2022-10-01	16.917977036707	"ExtPenicillins"
2022-11-01	17.038944045512	"ExtPenicillins"
2022-12-01	17.2702787847805	"ExtPenicillins"
2013-03-01	18.5965067788448	"Lincosamides"
2013-04-01	18.6434860495733	"Lincosamides"
2013-05-01	18.5651148888115	"Lincosamides"
2013-06-01	18.1403633208578	"Lincosamides"
2013-07-01	18.1147041713788	"Lincosamides"
2013-08-01	18.2560405723809	"Lincosamides"
2013-09-01	18.376315894335	"Lincosamides"
2013-10-01	18.2229413935754	"Lincosamides"
2013-11-01	17.8727407852301	"Lincosamides"
2013-12-01	17.8722522513443	"Lincosamides"
2014-01-01	18.1981744304876	"Lincosamides"
2014-02-01	18.0979660104025	"Lincosamides"
2014-03-01	18.0245779982602	"Lincosamides"
2014-04-01	17.4692058053257	"Lincosamides"
2014-05-01	17.6952724649008	"Lincosamides"
2014-06-01	17.4723634418023	"Lincosamides"
2014-07-01	17.3608382607437	"Lincosamides"
2014-08-01	17.112973249944	"Lincosamides"
2014-09-01	17.2631808043905	"Lincosamides"
2014-10-01	16.9465450042336	"Lincosamides"
2014-11-01	16.4083341939499	"Lincosamides"
2014-12-01	16.2046222317768	"Lincosamides"
